"_id"	"_class"	"bigCode"	"bigName"	"departmentCode"	"departmentName"	"hospitalCode"	"introduction"
"608d6159d6089e216bd686ee"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048355"	"麻醉科(西院国际医疗)"	"1000_0"	"麻醉科(西院国际医疗)"
"608d6159d6089e216bd686ef"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048356"	"国际医疗(肿瘤内科)"	"1000_0"	"国际医疗(肿瘤内科)"
"608d6159d6089e216bd686f0"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048366"	"国际医疗(营养科)"	"1000_0"	"国际医疗(营养科)"
"608d6159d6089e216bd686f1"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048368"	"国际医疗(放射治疗科)"	"1000_0"	"国际医疗(放射治疗科)"
"608d6159d6089e216bd686f2"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048379"	"国际医疗部特约门诊"	"1000_0"	"国际医疗部特约门诊"
"608d6159d6089e216bd686f3"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048465"	"物理医学康复科(西院国际医疗)"	"1000_0"	"物理医学康复科(西院国际医疗)"
"608d6159d6089e216bd686f4"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048467"	"泌尿外科门诊(西院国际医疗)"	"1000_0"	"泌尿外科门诊(西院国际医疗)"
"608d6159d6089e216bd686f5"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048470"	"国际医疗(肠外肠内营养科)"	"1000_0"	"国际医疗(肠外肠内营养科)"
"608d6159d6089e216bd686f6"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048485"	"国际医疗(老年医学科)"	"1000_0"	"国际医疗(老年医学科)"
"608d6159d6089e216bd686f7"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048486"	"普通内科门诊(西院国际医疗)"	"1000_0"	"普通内科门诊(西院国际医疗)"
"608d6159d6089e216bd686f8"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048513"	"医学美容中心门诊(西院国际医疗)"	"1000_0"	"医学美容中心门诊(西院国际医疗)"
"608d6159d6089e216bd686f9"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048524"	"国际医疗(妇科肿瘤)"	"1000_0"	"国际医疗(妇科肿瘤)"
"608d6159d6089e216bd686fa"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048525"	"国际医疗(综合妇科)"	"1000_0"	"国际医疗(综合妇科)"
"608d6159d6089e216bd686fb"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048526"	"国际医疗(妇科计划生育)"	"1000_0"	"国际医疗(妇科计划生育)"
"608d6159d6089e216bd686fc"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048536"	"骨科门诊(西院国际医疗)"	"1000_0"	"骨科门诊(西院国际医疗)"
"608d6159d6089e216bd686fd"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048559"	"国际医疗(放射科)"	"1000_0"	"国际医疗(放射科)"
"608d6159d6089e216bd686fe"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048585"	"老年医学门诊(西院国际医疗)"	"1000_0"	"老年医学门诊(西院国际医疗)"
"608d6159d6089e216bd686ff"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200048644"	"儿科门诊(西院国际医疗)"	"1000_0"	"儿科门诊(西院国际医疗)"
"608d6159d6089e216bd68700"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200004114"	"国际医疗(妇科)"	"1000_0"	"国际医疗(妇科)"
"608d6159d6089e216bd68701"	"com.xzx.model.entity.Department"	"1e452d84823e025229c72c23d100a464"	"国际医疗部"	"200004115"	"国际医疗(心理医学科)"	"1000_0"	"国际医疗(心理医学科)"
